,Judul   ,Japanese,Score   ,Produser,Tipe    ,Status  ,Total   ,Durasi  ,Tanggal ,Studio  ,Genre   
1137,Jinrui wa Suitai Shimashita,人類は衰退しました,7.87,"Sotsu, Lantis, Pony Canyon, Movic, Marvelous AQL",BD,Completed,12,23 Menit / Episode,"Jul 2, 2012 sampai Sep 17, 2012",AIC A.S.T.A.,"Comedy, Fantasy, Seinen"
1138,Tokyo Magnitude 8.0,東京マグニチュード8.0,8.16,"Dentsu, Fuji TV, Toho, Asmik Ace Entertainment, Sony Music Entertainment, Sakura Create",BD,Completed,11,22 Menit / Episode,"Jul 10, 2009 sampai Sep 18, 2009","Bones, Kinema Citrus",Drama
1139,Sekirei Season 2,セキレイ～Pure Engagement,7.54,Aniplex,BD,Completed,13,24 Menit / Episode,"Jul 4, 2010 sampai Sep 26, 2010",Seven Arcs,"Action, Comedy,  , Harem, Super Power"
1140,Sekirei,セキレイ,7.33,"Aniplex, Movic",BD,Completed,12,23 Menit / Episode,"Jul 2, 2008 sampai Sep 17, 2008",Seven Arcs,"Action, Comedy,  , Harem, Super Power"
1141,Servant x Service,サーバント×サービス,7.78,"Aniplex, Half H.P Studio, Asahi Broadcasting",BD,Completed,13,23 Menit / Episode,"Jul 5, 2013 sampai Sep 27, 2013",A-1 Pictures,"Comedy, Slice of Life"
1142,High School DxD Season 3,ハイスクールD×D BorN,7.68,"Genco, Lantis, Fujimi Shobo",BD,Completed,12,24 Menit / Episode,"Apr 4, 2015 sampai Jun 20, 2015",TNK,"Action, Comedy, Romance, School"
1143,High School DxD Season 2,ハイスクールD×D NEW,7.79,"Genco, Fujimi Shobo",BD,Completed,12,24 Menit / Episode,"Jul 7, 2013 sampai Sep 22, 2013",TNK,"Action, Comedy, Demons,  , Harem, Romance, School"
1144,High School DxD,ハイスクールD×D,7.62,"Genco, Lantis, AT-X, PRA, Showgate, Atelier Musa, Fujimi Shobo",BD,Completed,12,24 Menit / Episode,"Jan 6, 2012 sampai Mar 23, 2012",TNK,"Comedy, Demons,  , Harem, Romance, School"
1145,Stella no Mahou,ステラのまほう,6.92,"Kadokawa Shoten, AT-X, flying DOG, Houbunsha, Hakuhodo DY Music & Pictures",BD,Completed,12,23 Menit / Episode,"Oct 3, 2016 sampai Dec 19, 2016",Silver Link.,"Comedy, School, Slice of Life"
1146,Beelzebub,べるぜバブ,8.03,"Studio Pierrot, Dentsu, Yomiuri Telecasting, Shueisha",BD,Completed,60,24 Menit / Episode,"Jan 9, 2011 to Mar 25, 2012",Pierrot Plus,"Action, Comedy, Demons, School, Shounen, Supernatural"
1147,God Eater,GOD EATER,7.50,"Bandai Visual, Lantis, Anime Consortium Japan",BD,Completed,13,23 Menit / Episode,"Jul 12, 2015 sampai Mar 26, 2016",ufotable,"Action, Fantasy, Military, Sci-Fi"
1148,Non Non Biyori Season 2,のんのんびより りぴーと,8.23,"TV Tokyo, Lantis",BD,Completed,12,23 Menit / Episode,"Jul 7, 2015 sampai Sep 22, 2015",Silver Link.,"Comedy, School, Seinen, Slice of Life"
1149,Shinryaku! Ika Musume Season 2,侵略!?イカ娘,7.59,"TV Tokyo, Lantis, Pony Canyon, TV Tokyo Music, Studio Jack",BD,Completed,12,24 Menit / Episode,"Sep 27, 2011 sampai Dec 25, 2011",Diomedea,"Comedy, Shounen, Slice of Life"
1150,Shinryaku! Ika Musume,侵略!イカ娘,7.56,"TV Tokyo, Lantis, Pony Canyon, Studio Jack",BD,Completed,12,24 Menit / Episode,"Oct 5, 2010 sampai Dec 21, 2010",Diomedea,"Comedy, Shounen, Slice of Life"
1151,Oregairu Season 2,やはり俺の青春ラブコメはまちがっている。続,8.29,"TBS, Marvelous AQL, NBCUniversal Entertainment Japan",BD,Completed,13,24 Menit Episode,"Apr 3, 2015 sampai Jun 26, 2015",feel.,"Comedy, Drama, Romance, School, Slice of Life"
1152,Oregairu,やはり俺の青春ラブコメはまちがっている。,8.11,"Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa",BD,Completed,13,24 Menit / Episode,"Apr 5, 2013 sampai Jun 28, 2013",Brain's Base,"Comedy, Drama, Romance, School, Slice of Life"
1153,Wizard Barristers,ウィザード・バリスターズ～弁魔士セシル,6.24,"Pony Canyon, Showgate",BD,Completed,12,24 Menit / Episode,"Jan 13, 2014 sampai Mar 31, 2014",Arms,Magic
1154,Rail Wars,RAIL WARS! [レールウォーズ],6.45,"Lantis, Pony Canyon, TBS",BD,Completed,12,24 Menit / Episode,"Jul 4, 2014 sampai Sep 19, 2014",Passione,"Action,  , Harem, Police"
1155,Comet Lucifer,コメット・ルシファー,5.95,"Bandai Visual, Lantis, Bushiroad, Good Smile Company, BS11, Sony PCL",BD,Completed,12,23 Menit / Episode,"Oct 4, 2015 sampai Dec 20, 2015",8bit,"Action, Adventure, Fantasy, Mecha"
1156,Minami-ke Season 4,みなみけ ただいま,7.77,-,BD,Completed,13,24 Menit / Episode,"Jan 6, 2013 sampai Mar 31, 2013",feel.,"Comedy, School, Slice of Life"
1157,Minami-ke Season 3,みなみけ おかえり,7.64,-,BD,Completed,13,24 Menit / Episode,"Jan 5, 2009 sampai Mar 30, 2009",Asread,"Comedy, School, Slice of Life"
1158,Minami-ke Season 2,みなみけ～おかわり～,7.40,"Starchild Records, Magic Capsule, TV Tokyo Music",BD,Completed,13,24 Menit / Episode,"Jan 7, 2008 sampai Mar 31, 2008",Asread,"Comedy, School, Slice of Life"
1159,Minami-ke,みなみけ,7.78,"Starchild Records, Magic Capsule, Eye Move, Sunny Side Up",BD,Completed,13,24 Menit / Episode,"Oct 8, 2007 sampai Dec 31, 2007",Daume,"Comedy, School, Slice of Life"
1160,Ao no Exorcist Season 2,青の祓魔師 京都不浄王篇,7.79,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Shueisha",BD,Completed,12,24 Menit / Episode,"May 07, 2017",A-1 Pictures,"Action, Demons, Fantasy, Shounen, Supernatural"
1161,Nobunaga the Fool,ノブナガ・ザ・フール,6.78,"TV Tokyo, Sotsu, Lantis, Media Factory",BD,Completed,24,24 Menit / Episode,"Jan 6, 2014 sampai Jun 23, 2014",Satelight,"Action, Historical, Mecha, Sci-Fi"
1162,Akiba's Trip The Animation,AKIBA'S TRIP THE ANIMATION,6.72,"AT-X, DLE, Studio Mausu, BS Fuji, Tokyo MX.",TV,Completed,13,23 Menit / Episode,"Jan 4, 2017 sampai Mar 29, 2017",Gonzo,"Action,  , Supernatural"
1163,Gangsta,GANGSTA. ギャングスタ,7.47,"Bandai Visual, Frontier Works, Lantis, DAX Production, Tokyo MX",BD,Completed,12,23 Menit / Episode,"Jul 2, 2015 sampai Sep 24, 2015",Manglobe,"Action, Drama, Seinen"
1164,Air,AIR,7.46,"Pony Canyon, TBS, Movic",BD,Completed,13,24 Menit / Episode,"Jan 7, 2005 sampai Mar 25, 2005",Kyoto Animation,"Drama, Romance, Slice of Life, Supernatural"
1165,Devil May Cry,デビル メイ クライ,7.11,"Media Factory, Toshiba Entertainment",BD,Completed,12,24 Menit / Episode,"Jun 14, 2007 sampai Sep 6, 2007",Madhouse,"Action, Demons, Fantasy"
1166,Acchi Kocchi,あっちこっち,7.62,"Pony Canyon, TBS, DAX Production, BS-TBS, Jumondo, Houbunsha",BD,Completed,12,25 Menit / Episode,"Apr 6, 2012 sampai Jun 29, 2012",AIC,"Comedy, Romance, School, Seinen, Slice of Life"
1167,B-gata H-kei,B型H系,7.11,"Dentsu, AT-X, DAX Production, Happinet Pictures, BIGLOBE, Shueisha, AG-ONE, RAY",BD,Completed,12,24 Menit / Episode,"Apr 2, 2010 sampai Jun 18, 2010","Hal Film Maker, TYO Animations","Comedy,  , Romance, School, Seinen"
1168,Danmachi Gaiden: Sword Oratoria,ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア,7.10,"Genco, Movic, Warner Bros., KlockWorx, SoftBank Creative Corp., MAGES., Hakuhodo DY Music & Pictures, Furyu",BD,Completed,12,25 Menit / Episode,"Apr 15, 2017 sampai Jul 1, 2017",Spring 2017,"Action, Adventure, Fantasy"
1169,Kuzu no Honkai,クズの本懐,7.63,"Aniplex, Dentsu, Square Enix, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting Corporation",BD,Completed,12,22 Menit / Episode,"Jan 13, 2017 sampai Mar 31, 2017",Lerche,"Drama, Romance, School, Seinen"
1170,Rokudenashi Majutsu Koushi to Akashic Records,ロクでなし魔術講師と禁忌教典,7.36,"Media Factory, AT-X, Kadokawa Pictures Japan, Ultra Super Pictures, Tohokushinsha Film Corporation, Sony Music Communications",BD,Completed,12,24 Menit / Episode,"Apr 4, 2017 sampai Jun 20, 2017",LIDENFILMS,"Action, Fantasy, Magic, School"
1171,Getsuyoubi no Tawawa,月曜日のたわわ,6.52,"NBCUniversal Entertainment Japan, i0+",BD,Completed,12,4 Menit / Episode,"Oct 10, 2016 sampai Dec 26, 2016",Pine Jam," , Slice of Life"
1172,Shingeki no Kyojin Season 2,進撃の巨人 Season 2,8.49,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Mad Box, Shingeki no Kyojin Team, Pony Canyon Enterprise",BD,Completed,12,24 Menit / Episode,"Apr 1, 2017 sampai Jun 17, 2017",Wit Studio,"Action, Drama, Fantasy, Shounen, Super Power"
1173,Aldnoah Zero Season 2,アルドノア・ゼロ2ndシーズン,7.12,"Aniplex, Movic, Nitroplus, Houbunsha, MAGES., Tokyo MX, Asahi Broadcasting, BS11",BD,Completed,12,23 Menit / Episode,"Jan 11, 2015 sampai Mar 29, 2015","A-1 Pictures, TROYCA","Action, Mecha, Sci-Fi, Space"
1174,Aldnoah Zero,アルドノア・ゼロ,7.60,"Aniplex, Movic, Houbunsha, Nitroplus, Asahi Broadcasting, Other.",BD,Completed,12,23 Menit / Episode,"Jul 6, 2014 sampai Sep 21, 2014","A-1 Pictures, TROYCA","Action, Mecha, Sci-Fi, Space"
1175,Gekkan Shoujo Nozaki-kun,月刊少女野崎くん,8.16,"TV Tokyo, Frontier Works, Media Factory, AT-X, Sony Music Communications",BD,Completed,12,24 Menit / Episode,"Jul 7, 2014 sampai Sep 22, 2014",Doga Kobo,"Comedy, Romance, School"
1176,Shomin Sample,俺がお嬢様学校に『庶民サンプル』としてゲッツされた件,7.04,"Sotsu, AT-X, Memory-Tech, Showgate, Happinet Pictures, BS Fuji, MAGES., Contents Seed, Ichijinsha",BD,Completed,12,23 Menit / Episode,"Oct 7, 2015 sampai Dec 23, 2015",Silver Link.,"Comedy,  , Harem, Romance, School"
1177,Gundam Build Fighters Season 2,ガンダムビルドファイターズトライ,7.46,"TV Tokyo, Sotsu",BD,Completed,25,25 Menit / Episode,"Oct 8, 2014 sampai Apr 1, 2015",Sunrise,"Action, Mecha, Sci-Fi"
1178,Gundam Build Fighters,ガンダムビルドファイターズ,7.93,"TV Tokyo, Sotsu",BD,Completed,25,25 Menit / Episode,"Oct 7, 2013 sampai Mar 31, 2014",Sunrise,"Action, Mecha, Sci-Fi"
1179,Daitoshokan no Hitsujikai,大図書館の羊飼い,7.02,"Felix Film, Brave Hearts",BD,Completed,12,23 Menit / Episode,"Oct 9, 2014 sampai Dec 25, 2014",Hoods Entertainment,"Harem, Romance, School"
1180,The Idolmaster Cinderella Girls Season 2,アイドルマスター シンデレラガールズ 2ndシーズン,7.40,"Aniplex, Half H.P Studio, Nippon Columbia, Bandai Namco Games, Anime Consortium Japan",BD,Completed,12,24 Menit / Episode,"Jul 18, 2015 sampai Oct 17, 2015",A-1 Pictures,"Comedy, Drama, Music"
1181,The Idolmaster Cinderella Girls,アイドルマスター シンデレラガールズ,7.20,"Aniplex, Half H.P Studio, Nippon Columbia, Bandai Namco Games, Anime Consortium Japan, Cygames",BD,Completed,13,24 Menit / Episode,"Jan 10, 2015 sampai Apr 11, 2015",A-1 Pictures,"Comedy, Drama, Music"
1182,Made in Abyss,メイドインアビス,8.91,"Media Factory, AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Co., LTD.",BD,Completed,13,25 Menit / Episode,"Jul 7, 2017 sampai Sep 29, 2017",Kinema Citrus,"Adventure, Drama, Fantasy, Sci-Fi"
1183,Shigofumi,Shigofumi: Letters from the Departed,7.58,"Bandai Visual, Genco, Lantis, Rakuonsha",BD,Completed,12,24 Menit / Episode,"Jan 6, 2008 sampai Mar 23, 2008",J.C.Staff,"Drama, Fantasy, Psychological, Supernatural, Thriller"
1184,Sore ga Seiyuu!,それが声優！,7.10,Evil Line Records,BD,Completed,13,23 Menit / Episode,"Jul 7, 2015 sampai Sep 29, 2015",Gonzo,"Comedy, Slice of Life"
1185,Inou-Battle wa Nichijou-kei no Naka de,異能バトルは日常系のなかで,7.31,"TV Tokyo, Sotsu, Half H.P Studio, Ultra Super Pictures, DIVE II Entertainment, Avex Pictures",BD,Completed,12,24 Menit / Episode,"Oct 7, 2014 sampai Dec 23, 2014",Trigger,"Comedy, Romance, School, Slice of Life, Supernatural"
1186,Koi to Senkyo to Chocolate,恋と選挙とチョコレート,7.25,"Aniplex, Lantis, TBS, Magic Capsule",BD,Completed,12,25 Menit / Episode,"Jul 6, 2012 sampai Sep 28, 2012",AIC Build,"Drama, Romance, School"
1187,Gingitsune,ぎんぎつね,7.22,"TV Tokyo, Lantis, MediaNet, Pony Canyon, Movic, AT-X, KlockWorx, Glovision, Shueisha",BD,Completed,12,24 Menit / Episode,"Oct 7, 2013 sampai Dec 23, 2013",Diomedea,"Seinen, Slice of Life, Supernatural"
1188,Natsuiro Kiseki,夏色キセキ,7.05,"Aniplex, Lantis, Mainichi Broadcasting System, Natsuiro Kiseki Production Partners, Atelier Musa",BD,Completed,12,24 Menit / Episode,"Apr 6, 2012 sampai Jun 29, 2012",Sunrise,"School, Slice of Life, Supernatural"
1189,GJ-bu,GJ部,7.44,"VAP, DAX Production, Nippon Television Network",BD,Completed,12,23 Menit / Episode,"Jan 10, 2013 sampai Mar 28, 2013",Doga Kobo,"Comedy, School, Slice of Life"
1190,Hourou Musuko,放浪息子,7.79,"Aniplex, AIC, Dentsu, Fuji TV, Magic Capsule, Enterbrain, Fuji Pacific Music Publishing",BD,Completed,11,23 Menit / Episode,"Jan 14, 2011 sampai Apr 1, 2011",AIC Classic,"Drama, School, Slice of Life"
1191,High School Fleet,ハイスクール・フリート,7.33,"Aniplex, Half H.P Studio, Asmik Ace Entertainment, Graphinica, BS11, Contents Seed",BD,Completed,12,24 Menit / Episode,"Apr 10, 2016 sampai Jun 26, 2016",Production IMS,"Action, Military, School"
1192,MM!,えむえむっ!,7.30,"Lantis, Media Factory, AT-X",BD,Completed,12,23 Menit / Episode,"Oct 2, 2010 sampai Dec 18, 2010",Xebec,"Comedy,  , Harem, School"
1193,Vividred Operation,ビビッドレッド・オペレーション,6.53,"Aniplex, Mainichi Broadcasting System",BD,Completed,12,24 Menit / Episode,"Jan 11, 2013 sampai Mar 29, 2013",A-1 Pictures,"Action,  , Sci-Fi"
1194,Youjo Senki,幼女戦記,8.15,"Media Factory, AT-X, Enterbrain, Sony Music Communications",BD,Completed,12,24 Menit / Episode,"Jan 6, 2017 sampai Mar 31, 2017",NUT,"Magic, Military"
1195,Kamisama Dolls,神様ドォルズ,7.11,"TV Tokyo, Shogakukan Productions, Media Factory, Half H.P Studio, AT-X, flying DOG, Sony Music Communications",BD,Completed,13,24 Menit / Episode,"Jul 6, 2011 sampai Sep 28, 2011",Brain's Base,"Action, Seinen, Supernatural"
1196,Seikimatsu Occult Gakuin,世紀末オカルト学院,7.13,"Aniplex, Xebec, TV Tokyo Music",BD,Completed,13,24 Menit / Episode,"Jul 6, 2010 sampai Sep 28, 2010",A-1 Pictures,"Comedy, Mystery, School, Sci-Fi, Supernatural"
1197,Amagami SS Season 2,アマガミSS+ plus,7.57,TBS,BD,Completed,13,24 Menit / Episode,"Jan 6, 2012 sampai Mar 30, 2012",AIC,"Comedy, Romance, School, Slice of Life"
1198,Amagami SS,アマガミSS,7.52,"Pony Canyon, TBS, Movic",BD,Completed,25,24 Menit / Episode,"Jul 2, 2010 sampai Dec 24, 2010",AIC,"Comedy, Romance, School, Slice of Life"
1199,Fate/kaleid liner Prisma Illya Season 3,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！,7.38,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Tokyo MX, Kadokawa Media House",BD,Completed,10,23 Menit / Episode,"Jul 25, 2015 sampai Sep 26, 2015",Silver Link.,"Action, Comedy, Fantasy, Magic, Slice of Life"
1200,Fate/Kaleid Liner Prisma Illya Season 2,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ!,7.44,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Tokyo MX, Kadokawa Media House",BD,Completed,10,23 Menit / Episode,"Jul 10, 2014 sampai Sep 11, 2014",Silver Link.,"Action, Comedy, Fantasy, Magic, Slice of Life"
1201,Fate/kaleid liner Prisma Illya,Fate/kaleid liner プリズマ☆イリヤ,7.25,"Lantis, Kadokawa Shoten, AT-X, DAX Production, KlockWorx, Notes, Dwango, Tokyo MX, Docomo Anime Store, Kadokawa Media House",BD,Completed,10,24 Menit / Episode,"Jul 13, 2013 sampai Sep 14, 2013",Silver Link.,"Action, Comedy, Fantasy, Magic"
1202,Flying Witch,ふらいんぐうぃっち,7.61,"VAP, Kodansha, Magic Capsule, Nippon Television Network, RAB Aomori Broadcasting, Nippon Television Music",BD,Completed,12,23 Menit / Episode,"Apr 10, 2016 sampai Jun 26, 2016",J.C.Staff,"Comedy, Magic, Shounen, Slice of Life, Supernatural"
1203,Fate/Zero Season 2,フェイト/ゼロ 2ndシーズン,8.67,"Aniplex, Nitroplus, Seikaisha, Notes",BD,Completed,12,24 Menit / Episode,"Apr 8, 2012 sampai Jun 24, 2012",ufotable,"Action, Fantasy, Magic, Supernatural"
1204,Fate/Zero,フェイト/ゼロ,8.46,"Aniplex, Nitroplus, Seikaisha, Notes",BD,Completed,13,28 Menit / Episode,"Oct 2, 2011 sampai Dec 25, 2011",ufotable,"Action, Fantasy, Magic, Supernatural"
1205,Hanayamata,ハナヤマタ,7.39,"TV Tokyo, Avex Entertainment, Sotsu, Movic, AT-X, DIVE II Entertainment, Bandai Namco Games",BD,Completed,12,24 Menit / Episode,"Jul 8, 2014 sampai Sep 23, 2014",Madhouse,"Comedy, School, Seinen, Slice of Life"
1206,Buddy Complex,バディ・コンプレックス,7.27,"Bandai Visual, Lantis, Bandai Namco Live Creative, Bandai Namco Games, Banpresto, Bandai Channel",BD,Completed,13,24 Menit / Episode,"Jan 6, 2014 to Mar 31, 2014",Sunrise,"Action, Mecha, Sci-Fi"
1207,Gakkou Gurashi!,がっこうぐらし！,7.69,"Nitroplus, NBCUniversal Entertainment Japan",BD,Completed,12,24 Menit / Episode,"Jul 9, 2015 sampai Sep 24, 2015",Lerche,"Horror, Mystery, Psychological, School, Seinen, Slice of Life"
1208,Witch Craft Works,ウィッチクラフトワークス,7.20,"Bandai Visual, Lantis, Kodansha, Movic, I Will",BD,Completed,12,23 Menit / Episode,"Jan 5, 2014 sampai Mar 23, 2014",J.C.Staff,"Action, Fantasy, Magic, Seinen, Supernatural"
1209,Blade & Soul,ブレイドアンドソウル,6.21,TBS,BD,Completed,13,24 Menit / Episode,"Apr 4, 2014 sampai Jun 27, 2014",Gonzo,"Action, Adventure, Fantasy, Martial Arts"
1210,"Inari, Konkon, Koi Iroha.",いなり、こんこん、恋いろは。,7.27,"DAX Production, flying DOG",BD,Completed,10,24 Menit / Episode,"Jan 16, 2014 sampai Mar 20, 2014",Production IMS,"Comedy, Romance, School, Seinen, Supernatural"
1211,Love Lab,恋愛ラボ,7.45,"Aniplex, Dentsu, Mainichi Broadcasting System",BD,Completed,13,24 Menit / Episode,"Jul 5, 2013 sampai Sep 27, 2013",Doga Kobo,"Comedy, Romance, School"
1212,Mahou Shoujo Ikusei Keikaku,魔法少女育成計画,7.14,"Genco, AT-X, Magic Capsule, flying DOG, Cospa, Toranoana, Medicos Entertainment, Animatic, Highlights Entertainment",BD,Completed,12,24 Menit / Episode,"Oct 2, 2016 sampai Dec 18, 2016",Lerche,"Action, Fantasy, Magic, Supernatural, Thriller"
1213,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 THE ANIMATION,7.48,"Geneon Universal Entertainment, Mainichi Broadcasting System, Showgate",BD,Completed,13,24 Menit / Episode,"Jul 5, 2013 sampai Sep 27, 2013",Lerche,"Action, Horror, Mystery, Psychological"
1214,Baka to Test to Shoukanjuu Season 2,バカとテストと召喚獣 にっ！,7.93,"Lantis, Media Factory, Enterbrain, Cospa, Kadokawa Contents Gate, TV Tokyo Music, PRA, T.O Entertainment, Hakuhodo DY Media Partners",BD,Completed,13,24 Menit / Episode,"Jul 8, 2011 sampai Sep 30, 2011",Silver Link.,"Comedy, Romance, School, Super Power"
1215,Baka to Test to Shoukanjuu,バカとテストと召喚獣,7.78,"Lantis, Media Factory, Cospa, T.O Entertainment",BD,Completed,13,24 Menit / Episode,"Jan 7, 2010 sampai Apr 1, 2010",Silver Link.,"Comedy, Romance, School, Super Power"
1216,Black Lagoon,BLACK LAGOON,8.14,"Geneon Universal Entertainment, Shogakukan",BD,Completed,12,24 Menit / Episode,"Apr 9, 2006 sampai Jun 25, 2006",Madhouse,"Action, Seinen"
1217,Claymore,クレイモア,7.90,"VAP, Avex Entertainment, Nippon Television Network Corporation",BD,Completed,26,23 Menit / Episode,"Apr 4, 2007 sampai Sep 26, 2007",Madhouse,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural"
1218,Magi: The Kingdom of Magic,マギ The kingdom of magic,8.45,"Aniplex, Dentsu, Shogakukan Productions, Mainichi Broadcasting System, Movic, GYAO!",BD,Completed,25,25 Menit / Episode,"Oct 6, 2013 sampai Mar 30, 2014",A-1 Pictures,"Action, Adventure, Fantasy, Magic, Shounen"
1219,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,8.22,"Aniplex, Dentsu, Shogakukan Productions, Mainichi Broadcasting System, Movic, GYAO!",BD,Completed,25,24 Menit / Episode,"Oct 7, 2012 sampai Mar 31, 2013",A-1 Pictures,"Action, Adventure, Fantasy, Magic, Shounen"
1220,Overlord,オーバーロード,8.05,"Kadokawa Shoten, Grooove",BD,Completed,13,24 Menit / Episode,"Jul 7, 2015 sampai Sep 29, 2015",Madhouse,"Action, Adventure, Fantasy, Game, Magic, Supernatural"
1221,Mayo Chiki!,まよチキ!,7.49,"Starchild Records, Media Factory, TBS, DAX Production, PRA, RAY",BD,Completed,13,24 Menit / Episode,"Jul 8, 2011 sampai Sep 30, 2011",feel.,"Comedy,  , Harem, Romance, School"
1222,Nejimaki Seirei Senki: Tenkyou no Alderamin,ねじ巻き精霊戦記 天鏡のアルデラミン,7.90,"Imagin, Magic Capsule, Warner Bros., KlockWorx, ASCII Media Works, BS Fuji",BD,Completed,13,23 Menit / Episode,"Jul 9, 2016 sampai Oct 1, 2016",Madhouse,"Action, Adventure, Fantasy, Military"
1223,Phantom: Requiem for the Phantom,Phantom 〜Requiem for the Phantom〜,8.12,Genco,BD,Completed,26,24 Menit / Episode,"Apr 3, 2009 sampai Sep 25, 2009",Bee Train,"Action, Drama, Seinen, Thriller"
1224,Seitokai Yakuindomo Season 2,生徒会役員共＊,7.83,Starchild Records,BD,Completed,13,23 Menit / Episode,"Jan 4, 2014 sampai Mar 30, 2014",GoHands,"Comedy, School, Shounen, Slice of Life"
